% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=596332, Fri Nov  1 18:21:15 2024
1 13 -0.025686770704280423 -0.0035989234142365 0.0038735992045987712 0.021714288952362486 0.9422893302449212 0.9724774902508169 0.9841846079299937 0.9903892284815573 0.9940784688299955 0.995423185575449 0.9966159608574108 0.9970649881930425 0.9976385093324612 0.9977256855376562 0.9982073544078762 0.9984275757563174 0.9993925469513778 1.000146864181225 1.0002375202247138 1.0008414246725457 1.0018887363468236 1.0021160953008994 1.0035695272783063 1.007126048765273 1.0105397090887986 1.0146038032669837 1.0245546973833923 1.0278871816138206 1.0386752118336673
2 26 -0.025686770704280423 -0.0035989234142365 0.0038735992045987712 0.021714288952362486 0.9422893302449212 0.9724774902508169 0.9841846079299937 0.9903892284815573 0.9940784688299955 0.995423185575449 0.9966159608574108 0.9970649881930425 0.9976385093324612 0.9977256855376562 0.9982073544078762 0.9984275757563174 0.9993925469513778 1.000146864181225 1.0002375202247138 1.0008414246725457 1.0018887363468236 1.0021160953008994 1.0035695272783063 1.007126048765273 1.0105397090887986 1.0146038032669837 1.0245546973833923 1.0278871816138206 1.0386752118336673
3 39 -0.025686770704280423 -0.0035989234142365 0.0038735992045987712 0.021714288952362486 0.9422893302449212 0.9724774902508169 0.9841846079299937 0.9903892284815573 0.9940784688299955 0.995423185575449 0.9966159608574108 0.9970649881930425 0.9976385093324612 0.9977256855376562 0.9982073544078762 0.9984275757563174 0.9993925469513778 1.000146864181225 1.0002375202247138 1.0008414246725457 1.0018887363468236 1.0021160953008994 1.0035695272783063 1.007126048765273 1.0105397090887986 1.0146038032669837 1.0245546973833923 1.0278871816138206 1.0386752118336673
4 52 -0.025686770704280423 -0.0035989234142365 0.0038735992045987712 0.021714288952362486 0.9422893302449212 0.9724774902508169 0.9841846079299937 0.9903892284815573 0.9940784688299955 0.995423185575449 0.9966159608574108 0.9970649881930425 0.9976385093324612 0.9977256855376562 0.9982073544078762 0.9984275757563174 0.9993925469513778 1.000146864181225 1.0002375202247138 1.0008414246725457 1.0018887363468236 1.0021160953008994 1.0035695272783063 1.007126048765273 1.0105397090887986 1.0146038032669837 1.0245546973833923 1.0278871816138206 1.0386752118336673
5 65 -0.025686770704280423 -0.0035989234142365 0.0038735992045987712 0.021714288952362486 0.9422893302449212 0.9724774902508169 0.9841846079299937 0.9903892284815573 0.9940784688299955 0.995423185575449 0.9966159608574108 0.9970649881930425 0.9976385093324612 0.9977256855376562 0.9982073544078762 0.9984275757563174 0.9993925469513778 1.000146864181225 1.0002375202247138 1.0008414246725457 1.0018887363468236 1.0021160953008994 1.0035695272783063 1.007126048765273 1.0105397090887986 1.0146038032669837 1.0245546973833923 1.0278871816138206 1.0386752118336673
6 78 -0.025686770704280423 -0.0035989234142365 0.0038735992045987712 0.021714288952362486 0.9422893302449212 0.9724774902508169 0.9841846079299937 0.9903892284815573 0.9940784688299955 0.995423185575449 0.9966159608574108 0.9970649881930425 0.9976385093324612 0.9977256855376562 0.9982073544078762 0.9984275757563174 0.9993925469513778 1.000146864181225 1.0002375202247138 1.0008414246725457 1.0018887363468236 1.0021160953008994 1.0035695272783063 1.007126048765273 1.0105397090887986 1.0146038032669837 1.0245546973833923 1.0278871816138206 1.0386752118336673
7 91 -0.025686770704280423 -0.0035989234142365 0.0038735992045987712 0.021714288952362486 0.9422893302449212 0.9724774902508169 0.9841846079299937 0.9903892284815573 0.9940784688299955 0.995423185575449 0.9966159608574108 0.9970649881930425 0.9976385093324612 0.9977256855376562 0.9982073544078762 0.9984275757563174 0.9993925469513778 1.000146864181225 1.0002375202247138 1.0008414246725457 1.0018887363468236 1.0021160953008994 1.0035695272783063 1.007126048765273 1.0105397090887986 1.0146038032669837 1.0245546973833923 1.0278871816138206 1.0386752118336673
8 104 -0.025686770704280423 -0.0035989234142365 0.0038735992045987712 0.021714288952362486 0.9422893302449212 0.9724774902508169 0.9841846079299937 0.9903892284815573 0.9940784688299955 0.995423185575449 0.9966159608574108 0.9970649881930425 0.9976385093324612 0.9977256855376562 0.9982073544078762 0.9984275757563174 0.9993925469513778 1.000146864181225 1.0002375202247138 1.0008414246725457 1.0018887363468236 1.0021160953008994 1.0035695272783063 1.007126048765273 1.0105397090887986 1.0146038032669837 1.0245546973833923 1.0278871816138206 1.0386752118336673
9 117 -0.025686770704280423 -0.0035989234142365 0.0038735992045987712 0.021714288952362486 0.9422893302449212 0.9724774902508169 0.9841846079299937 0.9903892284815573 0.9940784688299955 0.995423185575449 0.9966159608574108 0.9970649881930425 0.9976385093324612 0.9977256855376562 0.9982073544078762 0.9984275757563174 0.9993925469513778 1.000146864181225 1.0002375202247138 1.0008414246725457 1.0018887363468236 1.0021160953008994 1.0035695272783063 1.007126048765273 1.0105397090887986 1.0146038032669837 1.0245546973833923 1.0278871816138206 1.0386752118336673
10 130 -0.025686770704280423 -0.0035989234142365 0.0038735992045987712 0.021714288952362486 0.9422893302449212 0.9724774902508169 0.9841846079299937 0.9903892284815573 0.9940784688299955 0.995423185575449 0.9966159608574108 0.9970649881930425 0.9976385093324612 0.9977256855376562 0.9982073544078762 0.9984275757563174 0.9993925469513778 1.000146864181225 1.0002375202247138 1.0008414246725457 1.0018887363468236 1.0021160953008994 1.0035695272783063 1.007126048765273 1.0105397090887986 1.0146038032669837 1.0245546973833923 1.0278871816138206 1.0386752118336673
11 143 -0.025686770704280423 -0.0035989234142365 0.0038735992045987712 0.021714288952362486 0.9422893302449212 0.9724774902508169 0.9841846079299937 0.9903892284815573 0.9940784688299955 0.995423185575449 0.9966159608574108 0.9970649881930425 0.9976385093324612 0.9977256855376562 0.9982073544078762 0.9984275757563174 0.9993925469513778 1.000146864181225 1.0002375202247138 1.0008414246725457 1.0018887363468236 1.0021160953008994 1.0035695272783063 1.007126048765273 1.0105397090887986 1.0146038032669837 1.0245546973833923 1.0278871816138206 1.0386752118336673
12 156 -0.025686770704280423 -0.0035989234142365 0.0038735992045987712 0.021714288952362486 0.9422893302449212 0.9724774902508169 0.9841846079299937 0.9903892284815573 0.9940784688299955 0.995423185575449 0.9966159608574108 0.9970649881930425 0.9976385093324612 0.9977256855376562 0.9982073544078762 0.9984275757563174 0.9993925469513778 1.000146864181225 1.0002375202247138 1.0008414246725457 1.0018887363468236 1.0021160953008994 1.0035695272783063 1.007126048765273 1.0105397090887986 1.0146038032669837 1.0245546973833923 1.0278871816138206 1.0386752118336673
