% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=596332, Fri Nov  1 18:21:15 2024, <python>{}</python>
1 13 0.4869586536893704 1.0000480011520185 0.9933469295501709 9.9334692955017090e-01 0.9933859705924988 0.9941582679748535 3.224611282348633e-05   
2 26 0.4820125992145973 1.1094741204772345 0.9920973777770996 9.9209737777709961e-01 0.9933727979660034 0.9941558837890625 0.00025725364685058594   
3 39 0.4752038173065204 1.138785874008428 0.9920973777770996 9.9211108684539795e-01 0.9933384656906128 0.9941405653953552 0.00037229061126708984   
4 52 0.48268188255900935 1.1884026272655708 0.9916120767593384 9.9161207675933838e-01 0.9930132031440735 0.9941595792770386 0.0017243623733520508   
5 65 0.4994031326395307 1.2041825294645356 0.9915273785591125 9.9152737855911255e-01 0.9916491508483887 0.9933388829231262 0.0004878044128417969   
6 78 0.5171315086668627 1.2368536404397796 0.9915152788162231 9.9151527881622314e-01 0.9916119575500488 0.9929792284965515 0.00015920400619506836   
7 91 0.5419136055976213 1.291524473773436 0.9914699196815491 9.9146991968154907e-01 0.9916018843650818 0.9937279224395752 0.00016224384307861328   
8 104 0.5703330927662695 1.3469050704020291 0.9914699196815491 9.9148315191268921e-01 0.9916137456893921 0.9929672479629517 0.00032341480255126953   
9 117 0.6055478362218426 1.3890984125443322 0.9914699196815491 9.9149560928344727e-01 0.9917235970497131 0.9937372207641602 0.0004991292953491211   
10 130 0.6439609661047849 1.4489465324132136 0.9913575649261475 9.9135756492614746e-01 0.9917007088661194 0.9931083917617798 0.0005054473876953125   
11 143 0.661928686319276 1.517379559974333 0.9913052916526794 9.9130529165267944e-01 0.9917186498641968 0.9928500652313232 0.0002580881118774414   
12 156 0.6873705963031693 1.5369028907202862 0.991251528263092 9.9125152826309204e-01 0.9917036294937134 0.9929317235946655 0.0004490017890930176   
13 169 0.725964870686885 1.5572633749112106 0.9912236928939819 9.9122369289398193e-01 0.9914349913597107 0.9927928447723389 0.0003669857978820801   
14 182 0.7651153415438986 1.5945386797909291 0.9911066889762878 9.9110668897628784e-01 0.991715133190155 0.9930029511451721 0.0013641715049743652   
15 195 0.8153907227635568 1.6283520684041395 0.9910919070243835 9.9109190702438354e-01 0.9916730523109436 0.9935729503631592 0.0014993548393249512   
16 208 0.8727663167790364 1.655104303942697 0.9909617304801941 9.9096173048019409e-01 0.9914447665214539 0.9943825006484985 0.0016049742698669434   
17 221 0.916375829403851 1.7085770355813372 0.9909617304801941 9.9101358652114868e-01 0.9914679527282715 0.9926161766052246 0.0008865594863891602   
18 234 0.9662033830779367 1.7449025356696364 0.9909617304801941 9.9097669124603271e-01 0.9917900562286377 0.9929062128067017 0.0011754631996154785   
19 247 1.034069009794961 1.8037070968817053 0.9909617304801941 9.9110317230224609e-01 0.9917112588882446 0.992892861366272 0.0011458992958068848   
20 260 1.0801310109124695 1.8417092249552307 0.9908060431480408 9.9080604314804077e-01 0.9913110733032227 0.9916667342185974 0.00045883655548095703   
21 273 1.121135867291711 1.8843265078213496 0.9908060431480408 9.9094849824905396e-01 0.9913508892059326 0.9925663471221924 0.0005095005035400391   
22 286 1.155052295229771 1.9238628509424889 0.9908004403114319 9.9080044031143188e-01 0.9912755489349365 0.9923396110534668 0.0006908774375915527   
23 299 1.2014986655852187 1.9581832483219008 0.9905293583869934 9.9052935838699341e-01 0.9915711879730225 0.9937006235122681 0.0007079243659973145   
24 312 1.2069417892673828 1.9986648867016747 0.9905293583869934 9.9070763587951660e-01 0.991586446762085 0.9937375783920288 0.0009772777557373047   
25 325 1.2329927181692661 2.022173213793356 0.9903594255447388 9.9035942554473877e-01 0.9909834861755371 0.9920617341995239 0.0010975003242492676   
26 338 1.252326373404175 2.0535547018352216 0.9903594255447388 9.9043977260589600e-01 0.9911182522773743 0.9921281337738037 0.0006452202796936035   
27 351 1.2714077932777716 2.0502601229341684 0.9903594255447388 9.9053883552551270e-01 0.9914258718490601 0.9917417764663696 0.0002613663673400879   
28 364 1.3082316033094725 2.0800057762834023 0.9903594255447388 9.9041265249252319e-01 0.9911807179450989 0.9916638135910034 0.0006927251815795898   
29 377 1.3432123026101093 2.083864739664813 0.9902192950248718 9.9021929502487183e-01 0.991212785243988 0.9936355352401733 0.00039517879486083984   
30 390 1.3633579802073634 2.114983799876793 0.9902192950248718 9.9037462472915649e-01 0.9912569522857666 0.9924707412719727 0.0004540681838989258   
31 403 1.342561212336152 2.114997297253917 0.9902192950248718 9.9034494161605835e-01 0.9914313554763794 0.992335855960846 0.0007584095001220703   
32 416 1.3339647077889687 2.1303687502558186 0.989939272403717 9.8993927240371704e-01 0.9911114573478699 0.993238091468811 0.0016183257102966309   
33 429 1.3570091579502304 2.16949750534436 0.9899011850357056 9.8990118503570557e-01 0.9912044405937195 0.9917085766792297 0.0007478594779968262   
34 442 1.3830699411178078 2.201944880539025 0.9898260831832886 9.8982608318328857e-01 0.9909594058990479 0.9912193417549133 0.0003078579902648926   
35 455 1.3863892622988963 2.2537432638169634 0.9896256327629089 9.8962563276290894e-01 0.9911022186279297 0.991593599319458 0.0007160305976867676   
36 468 1.3900339312633638 2.2847767436246507 0.989600419998169 9.8960041999816895e-01 0.9907658100128174 0.991715133190155 0.0011057853698730469   
37 481 1.413924609651423 2.3137434465500113 0.9892127513885498 9.8921275138854980e-01 0.9905907511711121 0.9912069439888 0.0007909536361694336   
38 494 1.4737126600398947 2.357644762651708 0.9890774488449097 9.8907744884490967e-01 0.9904224872589111 0.9910427331924438 0.001465439796447754   
39 507 1.5200217568693546 2.4076545458875316 0.9888197779655457 9.8881977796554565e-01 0.9902313351631165 0.9909124374389648 0.0010051131248474121   
40 520 1.5541332143828237 2.4123766855959796 0.9888197779655457 9.8888713121414185e-01 0.9902536273002625 0.9909802079200745 0.0010155439376831055   
41 533 1.6095985941081594 2.4281475914957755 0.9886731505393982 9.8867315053939819e-01 0.9896115064620972 0.9904688000679016 0.0009039044380187988   
42 546 1.674606093184706 2.4640809573597164 0.9886731505393982 9.8881870508193970e-01 0.9899279475212097 0.9902323484420776 0.0005570650100708008   
43 559 1.737785481826802 2.4855745173302535 0.988436758518219 9.8843675851821899e-01 0.9897252321243286 0.9907744526863098 0.0016049742698669434   
44 572 1.8065326490210099 2.517372789841307 0.9882926344871521 9.8829263448715210e-01 0.9898173213005066 0.9904245734214783 0.001580655574798584   
45 585 1.8738318964459446 2.560092295733408 0.9882926344871521 9.8846858739852905e-01 0.9894473552703857 0.9907490611076355 0.0006301999092102051   
46 598 1.9404963278451148 2.58108058096973 0.9882926344871521 9.8849678039550781e-01 0.9893718361854553 0.9903470873832703 0.0009337067604064941   
47 611 1.923657142772814 2.609099311033273 0.9882926344871521 9.8859685659408569e-01 0.9899126887321472 0.9903648495674133 0.0012779831886291504   
48 624 1.8991931630259296 2.5828545291549414 0.9882926344871521 9.8852086067199707e-01 0.9896345734596252 0.9901356101036072 0.0009392499923706055   
49 637 1.8865321723949304 2.597956115722735 0.9880852699279785 9.8808526992797852e-01 0.989947497844696 0.9907864928245544 0.0017262101173400879   
50 650 1.8105707606131336 2.5891584068015705 0.9880852699279785 9.8825967311859131e-01 0.989382266998291 0.9903880953788757 0.0006496906280517578   
51 663 1.7488732494624495 2.6109339143382075 0.9880852699279785 9.8813152313232422e-01 0.9889094233512878 0.9901050925254822 0.0007413029670715332   
52 676 1.7086438274284546 2.6465385259601444 0.9880852699279785 9.8811942338943481e-01 0.9893821477890015 0.9901230931282043 0.0009357333183288574   
53 689 1.678325345194254 2.6640398063701882 0.9880852699279785 9.8811638355255127e-01 0.9893057942390442 0.9899915456771851 0.0009377002716064453   
54 702 1.6499794624635984 2.6701611530147615 0.9879889488220215 9.8798894882202148e-01 0.988857090473175 0.9898558855056763 0.0008928179740905762   
55 715 1.6270444187678796 2.67537932884998 0.9879046082496643 9.8790460824966431e-01 0.9890434741973877 0.9899191856384277 0.0008150339126586914   
56 728 1.6100047801346264 2.6871631382947667 0.9878259301185608 9.8782593011856079e-01 0.988555371761322 0.9898589253425598 0.0009710192680358887   
57 741 1.6033288762079603 2.691688690253453 0.9878259301185608 9.8819613456726074e-01 0.9886385798454285 0.9894995093345642 0.0007023811340332031   
58 754 1.6306861420904717 2.7280560571217336 0.9878259301185608 9.8785930871963501e-01 0.9888314008712769 0.989867091178894 0.0014105439186096191   
