% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=596332, Fri Nov  1 18:21:15 2024, <python>{}</python>
1 13 0.4869586536893704 0 0 0.4843349340858976 0.4858581404926976 0.48483381430386724 0.48680481249612145 0.4893222862327091 0.48673770847785425 0.48770748074534354 0.485816716482595 0.4864197239573904 0.4858523000604576 0.48680395852025926 0.4855678918267537 0.4837849669250634 0.48606510593028224 0.4877456031524755 0.49411125231789077 0.487652347364878 0.4869301304311292 0.48829737893229663 0.49406884953322217 0.48755846067803005 0.4883498729840331 0.48575998179030755 0.4842225978992224 0.4881467744073603
2 26 0.4820125992145973 0 0 0.4772986529357255 0.47955112171346675 0.4797198490104255 0.4812810303715672 0.4871947445015192 0.4803017255255405 0.4851346030514253 0.4826600755832457 0.47777423301504196 0.48133046711425886 0.48422197321898425 0.4779868591453208 0.477086307941274 0.4832388761562024 0.48227004624855063 0.48826816585773525 0.4847589936341298 0.4818883187240832 0.478189021653879 0.48892129860359856 0.4802698497927892 0.486381049471893 0.47925093885252495 0.47873885316313414 0.4834992412194999
3 39 0.4752038173065204 0 0 0.468727026480879 0.46991533604422075 0.47162890245018557 0.47510685869926333 0.48116460815103645 0.4733037611177493 0.48133390948306315 0.4760482274312514 0.47164959107936455 0.4758577694888026 0.4822122136301707 0.4692105744223368 0.46740239972503494 0.47811813880768567 0.47675590201476115 0.4794351366207651 0.47739996136500634 0.4743573061947515 0.47089191529339985 0.48498469729725957 0.4726098433087437 0.47978950780608176 0.47191818579550493 0.4713115572241412 0.47667995514807227
4 52 0.48268188255900935 0 0 0.4789751776572305 0.4777977388523279 0.47993322864105736 0.4837487468468934 0.4931441308298047 0.47997356200309943 0.490639822846148 0.4809108796903668 0.4775575052496372 0.4820842159535725 0.48772915319848803 0.474560849572054 0.4725191609810762 0.4845222097781984 0.48092538980559396 0.48736806654414977 0.485093684087667 0.4795382808281851 0.47959415794308935 0.4926948624214772 0.4834625342231631 0.4880112573812479 0.47582636626423785 0.47806174764567705 0.48277261785705644
5 65 0.4994031326395307 0 0 0.495419056329707 0.4946736208792825 0.49738585192321094 0.5015424715304987 0.5085225853221603 0.49382255069938236 0.5182514487602825 0.5016295696250013 0.4895612686578724 0.4974780033612733 0.5032958893621798 0.4896911247206074 0.48536679759788215 0.5049068926003528 0.49713206951941247 0.5054031170098707 0.5030000710127734 0.49754480496456177 0.49532039287092006 0.5070803581044938 0.5017440448975443 0.5036095976610964 0.4889431809953454 0.49461545879507535 0.4977235532816669
6 78 0.5171315086668627 0 0 0.5111910847455317 0.5069902700328918 0.5146986678688487 0.5212454860457395 0.527689059292758 0.5105263963317931 0.5413868136593503 0.5204659485064824 0.5073074562725096 0.5141568458912054 0.5216957985790349 0.5064098503062138 0.5024085886629625 0.5305839119226545 0.5108890121409765 0.5213285818379246 0.5198909428854296 0.5169131186095288 0.5122350958361419 0.5235557591751316 0.522757213931556 0.5230777484124988 0.5080338362471274 0.5106741168919166 0.5171627004600998
7 91 0.5419136055976213 0 0 0.5256208073990363 0.5310351977994505 0.5379423503128846 0.5498268478920504 0.5531328989675826 0.5369580008779522 0.5738089074241239 0.54981488948618 0.5306086055725369 0.5355711003330349 0.5507115970180316 0.5300354936096935 0.5259961506865394 0.5580882752657214 0.5328119606698398 0.5478610364288113 0.54674942367284 0.5421556755272621 0.535470784257135 0.5481219899646489 0.5481859340767267 0.5503499438019406 0.5333424692274974 0.532409494496199 0.5426397004359738
8 104 0.5703330927662695 0 0 0.5491605262196869 0.5602644042336148 0.5711713676460316 0.576339124897885 0.5851874159113318 0.5664141964016496 0.6089542123816359 0.5850408260157351 0.5559655958340649 0.5634813676547272 0.5798718906583726 0.5595371791395177 0.5523631395553362 0.5925581644271469 0.5564293113317221 0.5766439779404386 0.5771602124699438 0.5679018890617517 0.5600037426015174 0.5778141538051237 0.5778057163384817 0.5795303196849585 0.5584306118865799 0.558759312199613 0.5700272278194699
9 117 0.6055478362218426 0 0 0.5766481256010211 0.601273174073568 0.6043564161064792 0.6098313406399767 0.6253449148922057 0.6022183367833613 0.6505172935476817 0.625425400514919 0.5914386807236036 0.5993332614161722 0.6164318481644566 0.5958867451145736 0.5855392711480384 0.6342287728655657 0.5896138255309371 0.6109278168376432 0.6154286022269072 0.6052777169791635 0.5958018878328296 0.6121342613929596 0.6111620337204021 0.6181420500406842 0.5925595318590052 0.593275611554769 0.6100949808709463
10 130 0.6439609661047849 0 0 0.6109368477769299 0.6405386975426197 0.6384305243951246 0.649104767254097 0.6653128837848148 0.6485750298974859 0.6940545061973693 0.676366555126277 0.6282520640983243 0.6414745800827303 0.6620935821350947 0.6300634724775895 0.6220030263048043 0.6773007809637481 0.6301472998255495 0.6533975168136746 0.6567059770567233 0.6427865869570872 0.6327023503348109 0.648237308759324 0.6462404983750196 0.6613058062025788 0.6289312796613247 0.6302785185980385 0.6533876942512495
11 143 0.661928686319276 0 0 0.6256053915691964 0.6579650916259738 0.6587678461962174 0.6689009314733309 0.6826396555526126 0.6679215143775237 0.7096704266486876 0.7035525064561262 0.6455950102623389 0.6594588399550543 0.6814927730256853 0.6474934499090953 0.6401941522068796 0.693859048907941 0.6493187072036262 0.6714760813455364 0.678939683734927 0.6616581460743081 0.6510442842608696 0.6689457154572905 0.6613901657249803 0.6784253541655362 0.6487999672852786 0.6499626254168918 0.6666001964694076
12 156 0.6873705963031693 0 0 0.6442292868337758 0.6818778424149156 0.6850930159351684 0.6938030054714577 0.7095013883052297 0.7022460855485191 0.7321609530076695 0.7417048288548478 0.6716922604753048 0.6806096187741327 0.7089679599014987 0.6717354210857349 0.6632724356381453 0.7230543865634068 0.6788703487574471 0.7027053729997051 0.7063905370547068 0.6821176720160347 0.6746168369868483 0.6958930402037208 0.6854496021322364 0.7017954060450504 0.6723300108776392 0.6726837498165877 0.6925208869730962
13 169 0.725964870686885 0 0 0.6758000648105881 0.7223006058685849 0.7251475237094215 0.7321480792339773 0.7485253563281192 0.7425075389130495 0.7738647141623504 0.8008212095763048 0.7095683501383805 0.7180794752381422 0.7485341649108743 0.7102822951078471 0.6973000596834569 0.7616286894866752 0.7208170593261264 0.741043509540451 0.7462923161092306 0.719903179040038 0.7117153936339798 0.7352290867117115 0.7238560762838049 0.7494298004990111 0.7083313967784571 0.7103721568654794 0.7287731837376303
14 182 0.7651153415438986 0 0 0.7097597872033117 0.7621537193616018 0.7637573058870007 0.7683336319055737 0.7876345140710344 0.7856892304653657 0.8125738023516039 0.8523015160346602 0.7547722489717235 0.7551596345348566 0.7862998603705074 0.7452542219279445 0.7310044232679048 0.8039321310480689 0.764064211940003 0.7833574420311098 0.7846562667979493 0.7596820676527143 0.7486618485861853 0.7816350291184194 0.7684466944272159 0.7916044329184627 0.7458766947689085 0.7515574197537028 0.7633652073308733
15 195 0.8153907227635568 0 0 0.746720562035201 0.8157793834328342 0.8148188831024178 0.8202958213374235 0.8373278327988198 0.8386339867056118 0.8610974723788204 0.9259944730630592 0.8099646603700559 0.808296742219712 0.8300023261048692 0.7935486882680406 0.7806409273936971 0.8521374245552942 0.81523844559318 0.8356825935171318 0.8343564681769271 0.8260537544850947 0.798163145182925 0.8397133143940078 0.8207515492506017 0.8403059804497263 0.7940127034691451 0.8038625017405232 0.819133626254321
16 208 0.8727663167790364 0 0 0.7910121604020444 0.8702029777499671 0.8716562632766004 0.880238945605797 0.8913872007375547 0.8988465134081776 0.9130064946707377 1.0171084578875724 0.8697178382736317 0.8592733383534825 0.8861034089319638 0.8481643615254332 0.8349991377278659 0.9113058454281713 0.880258863436866 0.8948208274737974 0.89239418898826 0.8966328100323501 0.8535401966046952 0.9009871947379321 0.8854854635075566 0.9019228107644666 0.8484674475802514 0.8609171584316919 0.8743636942922975
17 221 0.916375829403851 0 0 0.8291734983473967 0.8999435212051408 0.9169071794161808 0.9251131389555252 0.9410267619052327 0.9391614615099857 0.9509311333735849 1.085282928136432 0.9173263068257774 0.9036159040745666 0.9317177340290606 0.8881200771889362 0.8774558899282667 0.9542979150150763 0.9286818621131337 0.9360550224699321 0.9374311346220768 0.9486604877718666 0.8917238529205005 0.9461261150212171 0.9343910212248999 0.9507106547291123 0.898250248382044 0.9063223192314188 0.9157956999041786
18 234 0.9662033830779367 0 0 0.8674016123725659 0.9516433771182593 0.9570029876898852 0.9672854473320727 0.9949817237567349 0.9901575442180564 0.9968702792999464 1.1687399633766806 0.972703236307086 0.9541751361332642 0.9778805471231099 0.9360031019907378 0.92725286044316 1.0031075736147779 0.9896479207822042 0.9857646340780298 0.9855485575628546 1.000989693538067 0.9409650683174633 0.9970468517409016 0.9946599821457573 1.0018633972491378 0.9504638018419107 0.9611918919078789 0.9640338306149521
19 247 1.034069009794961 0 0 0.9233827008384842 1.0175359796424934 1.0275201676733745 1.026694603448993 1.0660340339585905 1.0592058612495396 1.0651741910566845 1.26783022645809 1.0350318603421311 1.0310221171078193 1.0519879471950166 1.002160807780895 0.9960026940870272 1.0755287176559825 1.0656163690810252 1.0567343469249453 1.05274627252903 1.087163735846359 1.0059631431536928 1.070982527847187 1.0669297731363718 1.0691721397056622 1.0223120682640374 1.028874276386232 1.0351913804651303
20 260 1.0801310109124695 0 0 0.9657998522657522 1.0636033318271676 1.0792146314767672 1.0770732499990638 1.1158021893854888 1.1071659360329353 1.1091630329187825 1.3445866772747923 1.0828360194677715 1.0794859066617082 1.0985150650810054 1.037446477993725 1.0351115825331698 1.1221452250503752 1.1200776972725457 1.1034480097851584 1.0987049959605586 1.1453809891272253 1.050266875524398 1.1219710923638133 1.1172592929394314 1.112450091258172 1.0662425075702666 1.070897465459289 1.0803680970360352
21 273 1.121135867291711 0 0 0.9997721350197183 1.1080504809972511 1.1261323799028085 1.1254637838396646 1.154119001518518 1.147587670476391 1.1449802213298 1.4125559073443898 1.1288794245698177 1.1157846211503302 1.1403290916642153 1.0785100041866433 1.0789547753540096 1.1619663390795256 1.1662276893782937 1.1405917717721812 1.1437322360441653 1.1966246456659682 1.0911569360634876 1.1712744363721204 1.1664279460454372 1.1522786021880544 1.1064256857245591 1.1070422022497806 1.1155069649270088
22 286 1.155052295229771 0 0 1.0248456648405513 1.1406698287094308 1.1555091326217226 1.1572419589082428 1.1949296967688467 1.1805035183840107 1.1674519793899718 1.4592907422399497 1.1634632319983391 1.1561849838265026 1.1748904664466002 1.118852237159167 1.1195378389046236 1.2045079148596938 1.1971126804135737 1.1793321742085 1.1749565081937083 1.2319471613405748 1.1173669903938017 1.2115106531502264 1.2039395334629805 1.1905000914679045 1.1406627565851284 1.1435123469436848 1.1486151546941286
23 299 1.2014986655852187 0 0 1.0607252600008692 1.1890417015584636 1.2089468995079975 1.205105313283227 1.2406739771803352 1.2221443631165845 1.2097410541411056 1.5315037423912454 1.2116266888455618 1.2089183449898444 1.2224018990562122 1.1560132397825822 1.1748780110607338 1.245475200148933 1.2552738978581075 1.222733729818044 1.2147413383563341 1.2861932721606149 1.1701151753581647 1.2606936862623752 1.2553983044142945 1.2364777726139888 1.188811022953248 1.1862437245731516 1.1914072727636
24 312 1.2069417892673828 0 0 1.0655224476609322 1.1985356325648742 1.2146673846369223 1.2108251443592222 1.2489039403516478 1.2306759956308337 1.208915811390874 1.5540794306022614 1.2203600490950988 1.2102908772883263 1.2301307201211222 1.1636848930207087 1.1835395242257607 1.2541509834105369 1.26344060991649 1.223082113834656 1.225032683046131 1.283003547808997 1.1767364470995698 1.2716198411704704 1.2656067722332747 1.2366936765813217 1.1954831326421085 1.1891122480910101 1.1899751692570457
25 325 1.2329927181692661 0 0 1.0863698463353855 1.233691997597123 1.2300052544797069 1.2414703558568099 1.2752409511108125 1.2488091619101451 1.2195506477445486 1.6075118802753543 1.251740655717401 1.2447631882405399 1.256848952479277 1.1835726651035763 1.2168096958542571 1.2764913589941718 1.2921141820730655 1.2542010980214886 1.2525009885026723 1.3030882370617136 1.20752000525479 1.3021496257792593 1.2935633786173604 1.2644642843530398 1.2208032710056498 1.2100867839125056 1.216275680303696
26 338 1.252326373404175 0 0 1.1039599491085503 1.2559973026632512 1.2496929788741682 1.2608089659561672 1.2928219904293368 1.2662390676627564 1.2257499017734372 1.6362695092502353 1.2716616850041758 1.2803275214272432 1.2804316328960557 1.2035217426476215 1.247737550605651 1.294228872564942 1.3065654519634424 1.2726344037345196 1.271464656949537 1.3193083888148245 1.222509374432759 1.3140215216879336 1.3097187897933464 1.2779946179703654 1.2492579513678241 1.227256483386352 1.235406910906775
27 351 1.2714077932777716 0 0 1.1229400881494844 1.279048543895404 1.2657218959360725 1.2769732591358933 1.3037971085989084 1.289691759705304 1.2356917541847945 1.6791213241915757 1.2919739219388457 1.3032068215702397 1.300093699311389 1.224318752321524 1.2626077702011647 1.311152221785468 1.3284370201898361 1.2976939893295132 1.2958598219258597 1.3466711471899644 1.2389170094764574 1.3343336535581376 1.328566202461326 1.293961326818173 1.2759043922669036 1.2421028732560486 1.2550429122341922
28 364 1.3082316033094725 0 0 1.1558521241401676 1.3176700368207914 1.2938189476344804 1.3078447606180226 1.3429359305096666 1.322082599379529 1.2567250493226971 1.7464844602091214 1.329069429158369 1.3407199513602581 1.3366786079936261 1.2576246904347959 1.2996721609613362 1.3438551094727402 1.3660960836008327 1.3338730316905882 1.3402459655735348 1.3752537348923346 1.2834639341414744 1.3892478524913634 1.3640403209615015 1.3315608684864015 1.3214028513002196 1.2770863159951507 1.2868486865368494
29 377 1.3432123026101093 0 0 1.1702023975741567 1.3508179414267536 1.3204727309845188 1.343434007762972 1.3858554894372799 1.3578806398532843 1.2846463630693157 1.8103283272186568 1.3679282802392425 1.3831907019117091 1.3726287202293836 1.2840205663103543 1.351229132329948 1.3744542188970765 1.4006795102531067 1.3783549086728375 1.3752025826842373 1.4131251133299687 1.3116644507304702 1.418800650004242 1.3983780049457877 1.3681260508492845 1.363104916265886 1.3058223111033025 1.327161996397098
